latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-35.78879,146.44176,305.78,1.16,1.07,2026-04-29,0548,A,44,6.1NRT,294.52,5.9,D
-35.75418,146.56297,301.74,1.14,1.06,2026-04-29,0548,A,49,6.1NRT,288.81,3.23,D
-36.05544,143.73506,316.16,1.62,1.25,2026-04-29,0548,A,74,6.1NRT,298.11,22.04,D
-36.05724,143.71738,316.39,1.62,1.25,2026-04-29,0548,A,74,6.1NRT,297.83,22.65,D
-35.69358,146.81479,304.89,1.12,1.05,2026-04-29,0548,A,53,6.1NRT,289.53,7.35,D
-35.73347,145.99336,325.37,1.21,1.09,2026-04-29,0548,A,84,6.1NRT,290,28.68,D
-35.73507,145.98026,315.01,1.21,1.09,2026-04-29,0548,A,75,6.1NRT,290.33,15.5,D
-35.7238,145.99161,343.82,1.21,1.09,2026-04-29,0548,A,93,6.1NRT,290.26,63.12,D
-35.72538,145.97849,328.55,1.21,1.09,2026-04-29,0548,A,86,6.1NRT,292.02,33,D
-35.56534,147.10246,319.69,1.09,1.04,2026-04-29,0548,A,80,6.1NRT,293.79,17.97,D
-35.33226,147.88191,301.45,1.03,1.02,2026-04-29,0548,A,47,6.1NRT,291.26,4.17,D
-35.33378,147.87071,311.52,1.03,1.02,2026-04-29,0548,A,71,6.1NRT,292.37,10.74,D
-35.41969,147.16983,311.99,1.08,1.04,2026-04-29,0548,A,72,6.1NRT,294.8,10.19,D
-35.18167,148.82106,300.9,1,1,2026-04-29,0548,A,43,6.1NRT,289.48,4.55,D
-35.18322,148.81032,300.1,1,1,2026-04-29,0548,A,27,6.1NRT,289.52,4.22,D
-35.41827,146.96465,303.34,1.1,1.04,2026-04-29,0548,A,55,6.1NRT,293.29,4.32,D
-35.37195,146.88272,328.11,1.1,1.05,2026-04-29,0548,A,85,6.1NRT,290.41,28.63,D
-34.77353,150.35657,310.17,1.03,1.02,2026-04-29,0548,A,57,6.1NRT,290.67,8.79,D
-35.23899,147.00215,332.81,1.09,1.04,2026-04-29,0548,A,88,6.1NRT,295.4,33.56,D
-35.24052,146.99042,354.26,1.09,1.04,2026-04-29,0548,A,97,6.1NRT,298.59,78.18,D
-35.22979,147.00037,317.49,1.09,1.04,2026-04-29,0548,A,76,6.1NRT,296.97,14.72,D
-35.23132,146.98863,326.42,1.09,1.04,2026-04-29,0548,A,83,6.1NRT,297.04,24.97,D
-34.93104,149.08548,307.27,1,1,2026-04-29,0548,A,65,6.1NRT,291.8,7.12,D
-35.00816,148.42691,303.14,1.01,1,2026-04-29,0548,A,55,6.1NRT,291.93,4.1,D
-35.21076,146.70482,361.3,1.11,1.05,2026-04-29,0548,A,100,6.1NRT,294.5,100.79,D
-35.21227,146.69279,377.74,1.12,1.05,2026-04-29,0548,A,100,6.1NRT,298.99,164.89,D
-35.20516,146.69687,373.1,1.11,1.05,2026-04-29,0548,A,100,6.1NRT,299.38,145.42,D
-35.20671,146.68484,322.7,1.12,1.05,2026-04-29,0548,A,80,6.1NRT,296.99,20.24,D
-34.61023,150.67894,301.43,1.06,1.03,2026-04-29,0548,A,47,6.1NRT,288.44,5.68,D
-35.50518,143.8775,310.09,1.56,1.23,2026-04-29,0548,A,63,6.1NRT,297.87,11.42,D
-34.98047,147.14201,315.7,1.07,1.03,2026-04-29,0548,A,74,6.1NRT,296.79,12.49,D
-34.98198,147.13049,308.47,1.07,1.03,2026-04-29,0548,A,62,6.1NRT,296.57,6.45,D
-34.82713,147.33394,310.84,1.06,1.03,2026-04-29,0548,A,67,6.1NRT,295.99,8.57,D
-34.84994,147.09247,307.98,1.07,1.03,2026-04-29,0548,A,60,6.1NRT,296.18,6.42,D
-35.14829,144.5528,306.74,1.41,1.17,2026-04-29,0548,A,46,6.1NRT,294.5,6.31,D
-34.8236,146.86125,308.13,1.09,1.04,2026-04-29,0548,A,58,6.1NRT,295.9,5.85,D
-34.72094,147.57103,313.65,1.04,1.02,2026-04-29,0548,A,72,6.1NRT,295.28,10.24,D
-34.72246,147.55992,316.45,1.04,1.02,2026-04-29,0548,A,75,6.1NRT,296.48,12.79,D
-34.81713,146.85355,306.61,1.09,1.04,2026-04-29,0548,A,56,6.1NRT,294.13,5.48,D
-34.20355,150.9575,305.08,1.09,1.04,2026-04-29,0548,A,61,6.1NRT,290.9,6.65,D
-34.81547,146.64764,318.82,1.11,1.05,2026-04-29,0548,A,76,6.1NRT,287.7,17.05,D
-34.817,146.63574,323.92,1.11,1.05,2026-04-29,0548,A,81,6.1NRT,288.08,23,D
-34.55583,148.48808,313.09,1,1,2026-04-29,0548,A,73,6.1NRT,294.69,9.54,D
-34.49854,148.69594,320.84,1,1,2026-04-29,0548,A,80,6.1NRT,295.15,16.83,D
-34.50009,148.68529,362.81,1,1,2026-04-29,0548,A,100,6.1NRT,298.88,92.57,D
-34.5872,148.07373,328.28,1.02,1.01,2026-04-29,0548,A,85,6.1NRT,296.93,25.23,D
-34.50978,148.5554,308.64,1,1,2026-04-29,0548,A,67,6.1NRT,295.92,6.39,D
-34.64475,147.45871,318.37,1.04,1.02,2026-04-29,0548,A,77,6.1NRT,296.27,13.9,D
-34.64628,147.44748,384.21,1.05,1.02,2026-04-29,0548,A,100,6.1NRT,306.67,179.44,D
-34.6478,147.43628,326.49,1.05,1.02,2026-04-29,0548,A,84,6.1NRT,298.06,21.88,D
-34.63726,147.44571,348.71,1.05,1.02,2026-04-29,0548,A,95,6.1NRT,297.9,60.22,D
-34.53598,147.30397,345.91,1.05,1.02,2026-04-29,0548,A,94,6.1NRT,298.4,54.8,D
-34.53749,147.29272,353.96,1.05,1.02,2026-04-29,0548,A,97,6.1NRT,300.59,73.41,D
-34.52693,147.3022,369.34,1.05,1.02,2026-04-29,0548,A,100,6.1NRT,300.64,119.5,D
-34.52844,147.29094,390.88,1.05,1.02,2026-04-29,0548,A,100,6.1NRT,305.72,215.64,D
-34.30976,148.34114,304.34,1.01,1,2026-04-29,0548,A,57,6.1NRT,293.95,4.59,D
-34.34475,147.28842,312.77,1.05,1.02,2026-04-29,0548,A,70,6.1NRT,293.6,9.97,D
-34.34625,147.27722,305.23,1.05,1.02,2026-04-29,0548,A,54,6.1NRT,293.19,4.42,D
-34.16962,148.48059,308.88,1,1,2026-04-29,0548,A,68,6.1NRT,295.14,7.36,D
-34.1721,147.94667,318.02,1.02,1.01,2026-04-29,0548,A,77,6.1NRT,296.3,13.12,D
-34.17361,147.93588,325.55,1.02,1.01,2026-04-29,0548,A,83,6.1NRT,297.15,20.98,D
-33.67263,151.13548,307.05,1.12,1.05,2026-04-29,0548,A,65,6.1NRT,284.95,9.22,D
-34.16322,147.94484,305.87,1.02,1.01,2026-04-29,0548,A,29,6.1NRT,295.22,3.44,D
-34.16473,147.93407,305.35,1.02,1.01,2026-04-29,0548,A,18,6.1NRT,295.25,3.14,D
-33.73486,150.01031,308.62,1.03,1.02,2026-04-29,0548,A,67,6.1NRT,287.21,10.6,D
-34.09676,147.35846,306.87,1.04,1.02,2026-04-29,0548,A,33,6.1NRT,296.33,4.23,D
-34.09827,147.3474,316.45,1.04,1.02,2026-04-29,0548,A,75,6.1NRT,298.17,11.83,D
-34.01541,147.88013,306.83,1.02,1.01,2026-04-29,0548,A,61,6.1NRT,292.52,5.47,D
-34.08926,147.34563,314.86,1.04,1.02,2026-04-29,0548,A,73,6.1NRT,297.21,10.16,D
-33.94945,148.15337,323.06,1.01,1,2026-04-29,0548,A,82,6.1NRT,296.02,19.69,D
-33.95097,148.14267,313.37,1.01,1,2026-04-29,0548,A,73,6.1NRT,294.67,10.89,D
-33.92086,148.2899,303.47,1,1,2026-04-29,0548,A,39,6.1NRT,293.37,4.15,D
-33.91204,148.28804,306.23,1,1,2026-04-29,0548,A,62,6.1NRT,292.22,6.01,D
-33.72039,149.26469,334.85,1.01,1,2026-04-29,0548,A,89,6.1NRT,291.3,36.34,D
-33.72199,149.25412,320.26,1.01,1,2026-04-29,0548,A,80,6.1NRT,291.08,18.64,D
-33.73764,148.21756,311.03,1.01,1,2026-04-29,0548,A,69,6.1NRT,296.91,8.1,D
-33.73915,148.20697,307.51,1.01,1,2026-04-29,0548,A,52,6.1NRT,296.28,5.75,D
-33.72881,148.21573,307.79,1.01,1,2026-04-29,0548,A,46,6.1NRT,296.76,5.65,D
-33.63983,148.44096,310.12,1,1,2026-04-29,0548,A,68,6.1NRT,296.37,7.19,D
-33.64137,148.43042,328.36,1,1,2026-04-29,0548,A,85,6.1NRT,297.34,24.53,D
-33.59453,148.37146,306.81,1,1,2026-04-29,0548,A,55,6.1NRT,296.76,4.97,D
-33.53484,148.71709,324.55,1,1,2026-04-29,0548,A,83,6.1NRT,296.6,20,D
-33.53639,148.70657,326.21,1,1,2026-04-29,0548,A,84,6.1NRT,298.23,21.97,D
-33.58572,148.36961,308.1,1,1,2026-04-29,0548,A,63,6.1NRT,296.62,5.91,D
-33.63895,147.99892,312.55,1.01,1,2026-04-29,0548,A,45,6.1NRT,296.57,7.5,D
-33.52604,148.71521,340.14,1,1,2026-04-29,0548,A,92,6.1NRT,298.28,40.32,D
-33.52759,148.70468,341.95,1,1,2026-04-29,0548,A,92,6.1NRT,298.56,43.43,D
-33.6301,147.9971,308.68,1.01,1,2026-04-29,0548,A,42,6.1NRT,297.35,5.17,D
-33.63161,147.98647,324.41,1.01,1,2026-04-29,0548,A,82,6.1NRT,297.76,19.22,D
-33.53891,148.56607,322.85,1,1,2026-04-29,0548,A,81,6.1NRT,295.01,17.05,D
-33.54045,148.55556,330.14,1,1,2026-04-29,0548,A,86,6.1NRT,297.2,25.55,D
-33.5301,148.56421,323.76,1,1,2026-04-29,0548,A,82,6.1NRT,296.15,18.16,D
-33.53164,148.55368,332.76,1,1,2026-04-29,0548,A,88,6.1NRT,297.93,29.15,D
-33.68882,147.24257,308.57,1.04,1.02,2026-04-29,0548,A,62,6.1NRT,297.27,5.77,D
-33.45498,148.62837,391.11,1,1,2026-04-29,0548,A,100,6.1NRT,301.54,200.62,D
-33.45652,148.61787,395.65,1,1,2026-04-29,0548,A,100,6.1NRT,306.59,224.69,D
-33.44617,148.62651,347.12,1,1,2026-04-29,0548,A,95,6.1NRT,298.17,51.89,D
-33.44772,148.616,365.72,1,1,2026-04-29,0548,A,100,6.1NRT,299.96,98.2,D
-33.43737,148.62463,314.1,1,1,2026-04-29,0548,A,56,6.1NRT,295.63,9.09,D
-33.41616,148.70676,314.22,1,1,2026-04-29,0548,A,73,6.1NRT,297.32,10.18,D
-33.42702,148.63327,311.05,1,1,2026-04-29,0548,A,57,6.1NRT,294.26,7.12,D
-33.42857,148.62276,313.07,1,1,2026-04-29,0548,A,62,6.1NRT,295.75,8.63,D
-33.69769,146.47278,306.93,1.1,1.05,2026-04-29,0548,A,56,6.1NRT,296.31,5.26,D
-33.69918,146.46115,316.13,1.1,1.05,2026-04-29,0548,A,73,6.1NRT,296.38,13.12,D
-33.61393,146.48744,308.12,1.1,1.04,2026-04-29,0548,A,58,6.1NRT,296.47,7.54,D
-34.07961,141.0042,313.09,2.29,1.46,2026-04-29,0548,A,67,6.1NRT,298.6,25.27,D
-34.08207,140.99979,313.69,2.29,1.46,2026-04-29,0548,A,68,6.1NRT,298.36,27.03,D
-33.10398,149.06569,315.51,1.01,1,2026-04-29,0548,A,75,6.1NRT,291.42,12.88,D
-33.10556,149.05522,305.63,1.01,1,2026-04-29,0548,A,60,6.1NRT,291.84,5.48,D
-32.99476,148.99207,327.13,1,1,2026-04-29,0548,A,84,6.1NRT,295.94,23.18,D
-32.99634,148.98157,308.4,1,1,2026-04-29,0548,A,66,6.1NRT,295.66,5.89,D
-33.30361,146.81812,318.17,1.06,1.03,2026-04-29,0548,A,75,6.1NRT,300.33,12.77,D
-32.57614,147.82367,324.93,1.01,1,2026-04-29,0548,A,81,6.1NRT,302.35,17.24,D
-32.57763,147.81319,318.39,1.01,1,2026-04-29,0548,A,65,6.1NRT,301.96,10.49,D
-32.56741,147.81619,321.12,1.01,1,2026-04-29,0548,A,78,6.1NRT,302.8,14.8,D
-32.54655,147.89816,310.7,1,1,2026-04-29,0548,A,64,6.1NRT,300.07,5.78,D
-32.2565,147.541,322.78,1.01,1.01,2026-04-29,0548,A,79,6.1NRT,300.58,17.73,D
-32.0878,146.96759,316.39,1.03,1.02,2026-04-29,0548,A,36,6.1NRT,302.32,9.15,D
-32.07883,146.96585,321.34,1.03,1.02,2026-04-29,0548,A,77,6.1NRT,301.78,14.39,D
-32.0803,146.95514,313.14,1.04,1.02,2026-04-29,0548,A,50,6.1NRT,300.54,6.97,D
-31.80243,148.7551,313.51,1.01,1,2026-04-29,0548,A,69,6.1NRT,298.5,8.65,D
-32.19646,145.58495,312.86,1.15,1.07,2026-04-29,0548,A,68,6.1NRT,301.67,8.96,D
-32.19798,145.57294,324.17,1.15,1.07,2026-04-29,0548,A,81,6.1NRT,302.37,21.85,D
-31.67899,148.7702,314.75,1.01,1,2026-04-29,0548,A,70,6.1NRT,299.45,9.29,D
-31.33007,146.64778,316.88,1.04,1.02,2026-04-29,0548,A,72,6.1NRT,302.52,10.32,D
-30.95152,148.87271,313.6,1.02,1.01,2026-04-29,0548,A,69,6.1NRT,300.96,6.72,D
-31.1753,146.90671,330.09,1.03,1.01,2026-04-29,0548,A,84,6.1NRT,302.59,23.98,D
-31.17676,146.89618,326.1,1.03,1.01,2026-04-29,0548,A,81,6.1NRT,302.14,19.02,D
-31.16637,146.90503,318.46,1.03,1.01,2026-04-29,0548,A,74,6.1NRT,302.02,11.79,D
-31.16783,146.8945,314.49,1.03,1.01,2026-04-29,0548,A,68,6.1NRT,302.14,8.29,D
-30.86256,148.79485,313.25,1.02,1.01,2026-04-29,0548,A,67,6.1NRT,300.7,6.57,D
-30.86416,148.78448,317.44,1.02,1.01,2026-04-29,0548,A,73,6.1NRT,300.64,10.13,D
-22.29574,124.16176,350.24,1.23,1.1,2026-04-29,0729,A,95,6.1NRT,308.47,69.62,D
-22.29766,124.15015,333.89,1.23,1.1,2026-04-29,0729,A,49,6.1NRT,305,30.91,D
-22.28802,124.14823,340.18,1.23,1.1,2026-04-29,0729,A,89,6.1NRT,308.02,44.96,D
-22.26867,124.20438,319.44,1.24,1.11,2026-04-29,0729,A,47,6.1NRT,305.6,11.01,D
-34.31136,115.50711,333.28,2.63,1.56,2026-04-29,0726,A,85,6.1NRT,286.41,132.67,D
-22.27061,124.19279,323.34,1.24,1.1,2026-04-29,0729,A,44,6.1NRT,306.92,15.05,D
-22.27644,124.15793,324.83,1.23,1.1,2026-04-29,0729,A,18,6.1NRT,306.44,15.95,D
-20.14862,120.30008,323.86,1,1,2026-04-29,0731,A,69,6.1NRT,307.21,12.14,D
-34.26119,115.14462,316.67,2.78,1.59,2026-04-29,0726,A,50,6.1NRT,289.61,64.24,D
-20.13575,120.32661,325.62,1,1,2026-04-29,0731,A,72,6.1NRT,306.97,13.39,D
-20.12559,120.33449,322,1,1,2026-04-29,0731,A,59,6.1NRT,308.33,8.64,D
-34.25557,115.16908,328.43,2.76,1.59,2026-04-29,0726,A,62,6.1NRT,289.39,119.45,D
-20.12695,120.32516,332.81,1,1,2026-04-29,0731,A,82,6.1NRT,308.07,22.17,D
-20.10593,120.40762,329.32,1,1,2026-04-29,0731,A,65,6.1NRT,310.26,14.81,D
-20.09311,120.31,332.62,1,1,2026-04-29,0731,A,81,6.1NRT,306.1,21.93,D
-20.0394,120.61584,349.09,1,1,2026-04-29,0731,A,94,6.1NRT,309.85,48.18,D
-20.07347,120.38313,323.37,1,1,2026-04-29,0731,A,68,6.1NRT,310.29,9.19,D
-20.08431,120.30854,355.9,1,1,2026-04-29,0731,A,98,6.1NRT,307.34,63.9,D
-20.08567,120.29921,355.9,1,1,2026-04-29,0731,A,98,6.1NRT,310.24,64.85,D
-20.09378,120.24319,320.31,1,1,2026-04-29,0731,A,39,6.1NRT,306.09,8.45,D
-20.02924,120.62367,369.26,1,1,2026-04-29,0731,A,100,6.1NRT,315.43,101.28,D
-20.03061,120.61437,436.21,1,1,2026-04-29,0731,A,100,6.1NRT,328.79,535.89,D
-20.03198,120.60506,358.1,1,1,2026-04-29,0731,A,99,6.1NRT,311.9,69.22,D
-20.07551,120.30708,414.08,1,1,2026-04-29,0731,A,100,6.1NRT,317.58,336.23,D
-20.07687,120.29775,335.56,1,1,2026-04-29,0731,A,84,6.1NRT,309.01,24.41,D
-20.01726,120.62448,327.65,1,1,2026-04-29,0731,A,76,6.1NRT,311.24,13.84,D
-20.06362,120.30798,389.92,1,1,2026-04-29,0731,A,100,6.1NRT,316.36,186.27,D
-20.05482,120.30653,388.38,1,1,2026-04-29,0731,A,100,6.1NRT,314.31,178.89,D
-19.64582,121.68695,320.25,1.04,1.02,2026-04-29,0731,A,61,6.1NRT,309.08,7.2,D
-19.3404,121.63563,322.4,1.04,1.02,2026-04-29,0731,A,58,6.1NRT,308.78,9.25,D
-19.34188,121.62604,319.67,1.04,1.02,2026-04-29,0731,A,34,6.1NRT,308.52,6.32,D
-19.30142,121.64194,324.41,1.04,1.02,2026-04-29,0731,A,57,6.1NRT,309.27,10.15,D
-19.26714,121.62613,321.51,1.04,1.02,2026-04-29,0731,A,67,6.1NRT,310.91,7.58,D
-17.99341,127.78507,312.03,2.66,1.57,2026-04-29,0731,A,45,6.1NRT,301.02,18.57,D
-17.98817,127.77874,314.54,2.66,1.57,2026-04-29,0731,A,58,6.1NRT,301.39,27.8,D
-18.35248,125.07976,324.74,1.64,1.26,2026-04-29,0731,A,71,6.1NRT,304.59,26.8,D
-18.30888,125.13358,330.4,1.66,1.27,2026-04-29,0731,A,81,6.1NRT,305.89,40.14,D
-18.31153,125.11846,324.37,1.65,1.26,2026-04-29,0731,A,30,6.1NRT,303.74,23.48,D
-18.31946,125.07329,319.29,1.64,1.26,2026-04-29,0731,A,29,6.1NRT,304.23,15.04,D
-18.29782,125.13143,326.09,1.66,1.27,2026-04-29,0731,A,57,6.1NRT,305.44,28.63,D
-18.31734,124.75023,322.96,1.56,1.23,2026-04-29,0731,A,43,6.1NRT,305.92,19.23,D
-18.25888,125.02488,315.12,1.63,1.26,2026-04-29,0731,A,47,6.1NRT,304.53,10.24,D
-18.29828,124.73188,322.72,1.55,1.23,2026-04-29,0731,A,39,6.1NRT,305.84,18.32,D
-18.16846,124.6856,316.21,1.55,1.23,2026-04-29,0731,A,54,6.1NRT,303.96,11.06,D
-17.55898,127.79088,322.89,2.73,1.58,2026-04-29,0731,A,74,6.1NRT,301.47,60.24,D
-17.56369,127.76601,317.89,2.71,1.58,2026-04-29,0731,A,66,6.1NRT,300.81,39.11,D
-17.93752,124.94342,316.76,1.63,1.26,2026-04-29,0731,A,60,6.1NRT,305.26,13.08,D
-17.90644,124.85536,339.91,1.61,1.25,2026-04-29,0731,A,89,6.1NRT,304.27,72.49,D
-17.90898,124.84073,347.02,1.61,1.25,2026-04-29,0731,A,93,6.1NRT,304.73,98.53,D
-18.01851,124.01297,319.42,1.4,1.17,2026-04-29,0731,A,58,6.1NRT,305.58,11.49,D
-18.02071,124.00008,345.71,1.4,1.17,2026-04-29,0731,A,92,6.1NRT,308.47,72.01,D
-18.02287,123.98745,318.74,1.4,1.17,2026-04-29,0731,A,37,6.1NRT,307.12,10.74,D
-17.88309,124.32072,318.74,1.48,1.2,2026-04-29,0731,A,31,6.1NRT,303.23,12.96,D
-17.87258,124.31873,322.14,1.48,1.2,2026-04-29,0731,A,56,6.1NRT,304.06,18.27,D
-17.82554,123.94454,318.97,1.4,1.17,2026-04-29,0731,A,42,6.1NRT,305.07,12.89,D
-17.83211,123.84098,317.7,1.38,1.16,2026-04-29,0731,A,51,6.1NRT,304.53,12.13,D
-17.83419,123.82842,323.39,1.38,1.16,2026-04-29,0731,A,74,6.1NRT,305.44,20.94,D
-17.69605,123.11191,350.24,1.25,1.11,2026-04-29,0731,A,95,6.1NRT,303.38,78.86,D
-17.69795,123.10046,311.44,1.25,1.11,2026-04-29,0731,A,29,6.1NRT,300.81,5.89,D
-17.69349,123.11769,330.9,1.25,1.11,2026-04-29,0731,A,83,6.1NRT,302.39,32.99,D
-17.69532,123.10622,330.6,1.25,1.11,2026-04-29,0731,A,83,6.1NRT,302.51,32.26,D
-17.71185,122.57493,316.35,1.17,1.08,2026-04-29,0731,A,54,6.1NRT,303.28,10.51,D
-17.71358,122.56422,318.27,1.17,1.08,2026-04-29,0731,A,67,6.1NRT,302.42,12.69,D
-17.7256,122.48965,321.49,1.16,1.07,2026-04-29,0731,A,38,6.1NRT,300.52,14.94,D
-17.7492,122.34271,337.88,1.14,1.06,2026-04-29,0731,A,88,6.1NRT,300.67,41.09,D
-17.71621,122.48798,380.67,1.16,1.07,2026-04-29,0731,A,100,6.1NRT,307.61,182.16,D
-17.71792,122.47742,403.66,1.16,1.07,2026-04-29,0731,A,100,6.1NRT,311.21,329.84,D
-17.71962,122.46686,337.67,1.16,1.07,2026-04-29,0731,A,87,6.1NRT,302.18,39.55,D
-17.73821,122.35144,320.78,1.14,1.06,2026-04-29,0731,A,65,6.1NRT,298.48,14.63,D
-17.73988,122.34104,340.5,1.14,1.06,2026-04-29,0731,A,90,6.1NRT,300.95,45.85,D
-17.70854,122.47572,360.89,1.16,1.07,2026-04-29,0731,A,100,6.1NRT,307.73,98.1,D
-17.71025,122.46517,397.9,1.16,1.07,2026-04-29,0731,A,100,6.1NRT,312.35,288.37,D
-17.71196,122.45462,318.06,1.15,1.07,2026-04-29,0731,A,68,6.1NRT,300.28,12.69,D
-17.72889,122.34977,331.84,1.14,1.06,2026-04-29,0731,A,84,6.1NRT,299.44,29.49,D
-17.73057,122.33937,331.84,1.14,1.06,2026-04-29,0731,A,83,6.1NRT,300.26,29.22,D
-17.74057,122.27724,314.81,1.13,1.06,2026-04-29,0731,A,48,6.1NRT,298.89,8.64,D
-17.74222,122.26692,318.85,1.13,1.06,2026-04-29,0731,A,60,6.1NRT,299.32,13.1,D
-17.63644,122.8913,315.94,1.22,1.1,2026-04-29,0731,A,30,6.1NRT,302.61,8.61,D
-17.68495,122.58533,317.53,1.17,1.08,2026-04-29,0731,A,67,6.1NRT,300.13,12.79,D
-17.70009,122.48923,312.37,1.16,1.07,2026-04-29,0731,A,46,6.1NRT,300.47,7.25,D
-17.70176,122.47864,316.34,1.16,1.07,2026-04-29,0731,A,51,6.1NRT,301.34,10.57,D
-17.70342,122.46807,350.33,1.16,1.07,2026-04-29,0731,A,95,6.1NRT,303.96,70.47,D
-17.70508,122.4575,331.3,1.16,1.07,2026-04-29,0731,A,84,6.1NRT,301.91,29.99,D
-17.72157,122.35249,315.11,1.14,1.06,2026-04-29,0731,A,62,6.1NRT,299.23,9.66,D
-17.7232,122.34207,316.61,1.14,1.06,2026-04-29,0731,A,65,6.1NRT,299.53,11.68,D
-17.73457,122.26952,353.79,1.13,1.06,2026-04-29,0731,A,97,6.1NRT,301.68,77.05,D
-17.73618,122.25919,330.7,1.13,1.06,2026-04-29,0731,A,83,6.1NRT,300.35,27.3,D
-17.72528,122.26787,347.25,1.13,1.06,2026-04-29,0731,A,94,6.1NRT,299.06,60.05,D
-17.7269,122.25753,377.93,1.13,1.06,2026-04-29,0731,A,100,6.1NRT,304.89,165.39,D
-17.72852,122.2472,326.02,1.13,1.06,2026-04-29,0731,A,74,6.1NRT,299.89,20.88,D
-17.69632,122.39095,324.39,1.15,1.07,2026-04-29,0731,A,74,6.1NRT,299.7,18.62,D
-17.69797,122.3805,318.94,1.15,1.07,2026-04-29,0731,A,41,6.1NRT,299.15,11.93,D
-17.71924,122.24557,324.98,1.13,1.06,2026-04-29,0731,A,78,6.1NRT,298.36,20.6,D
-17.72086,122.23527,326.86,1.13,1.06,2026-04-29,0731,A,80,6.1NRT,299.31,23.45,D
-17.62007,122.80856,317.42,1.21,1.09,2026-04-29,0731,A,48,6.1NRT,302.02,11.06,D
-17.67863,122.44189,320.77,1.15,1.07,2026-04-29,0731,A,72,6.1NRT,299.08,15.93,D
-17.70995,122.24394,361.7,1.13,1.06,2026-04-29,0731,A,100,6.1NRT,300.89,99.64,D
-17.71158,122.23363,357.15,1.13,1.06,2026-04-29,0731,A,98,6.1NRT,301.01,85.29,D
-17.61051,122.80682,335.21,1.21,1.09,2026-04-29,0731,A,86,6.1NRT,302.07,37.96,D
-17.62812,122.69738,313.26,1.19,1.09,2026-04-29,0731,A,55,6.1NRT,301.29,8.11,D
-17.65232,122.54636,312.74,1.17,1.08,2026-04-29,0731,A,30,6.1NRT,300.87,6.5,D
-17.69904,122.25262,364.1,1.13,1.06,2026-04-29,0731,A,100,6.1NRT,301.15,107.04,D
-17.70067,122.24231,365.79,1.13,1.06,2026-04-29,0731,A,100,6.1NRT,303.13,113.84,D
-17.59199,122.86035,335.29,1.22,1.1,2026-04-29,0731,A,87,6.1NRT,301.58,37.02,D
-17.68648,122.27164,338.54,1.13,1.06,2026-04-29,0731,A,89,6.1NRT,299.5,42.83,D
-17.68812,122.26131,356.7,1.13,1.06,2026-04-29,0731,A,98,6.1NRT,301.46,85.46,D
-17.68976,122.25098,346.12,1.13,1.06,2026-04-29,0731,A,93,6.1NRT,301.16,57.99,D
-17.69139,122.24067,323.34,1.13,1.06,2026-04-29,0731,A,76,6.1NRT,299.17,18.57,D
-17.57332,122.91424,321.81,1.22,1.1,2026-04-29,0731,A,53,6.1NRT,302.83,15.91,D
-17.57515,122.90307,343.96,1.22,1.1,2026-04-29,0731,A,92,6.1NRT,303.65,56.97,D
-17.57697,122.89191,337.92,1.22,1.1,2026-04-29,0731,A,88,6.1NRT,303.27,41,D
-17.586,122.8364,320,1.21,1.09,2026-04-29,0731,A,53,6.1NRT,301.67,12.83,D
-17.67718,122.26999,310.52,1.13,1.06,2026-04-29,0731,A,30,6.1NRT,298.39,6.27,D
-17.57642,122.83465,331.45,1.21,1.09,2026-04-29,0731,A,84,6.1NRT,303.36,30.35,D
-17.61712,122.58414,328.54,1.17,1.08,2026-04-29,0731,A,81,6.1NRT,301.5,25.46,D
-17.62921,122.50926,327.71,1.16,1.07,2026-04-29,0731,A,80,6.1NRT,299.66,23.37,D
-17.64115,122.43513,318.49,1.15,1.07,2026-04-29,0731,A,67,6.1NRT,299.76,12.86,D
-17.64285,122.42459,316.57,1.15,1.07,2026-04-29,0731,A,35,6.1NRT,298.51,9.76,D
-17.59009,122.69053,315.85,1.19,1.09,2026-04-29,0731,A,34,6.1NRT,302.36,9.55,D
-17.59187,122.67965,342.47,1.19,1.08,2026-04-29,0731,A,91,6.1NRT,302.51,53.14,D
-17.60242,122.61475,349.12,1.18,1.08,2026-04-29,0731,A,95,6.1NRT,303.37,66.6,D
-17.60418,122.60396,325.34,1.18,1.08,2026-04-29,0731,A,41,6.1NRT,300.77,17.86,D
-17.61808,122.51822,319.54,1.17,1.07,2026-04-29,0731,A,69,6.1NRT,299.86,12.12,D
-17.6198,122.50757,316.47,1.16,1.07,2026-04-29,0731,A,39,6.1NRT,298.27,9.22,D
-17.58237,122.67794,312.78,1.19,1.08,2026-04-29,0731,A,27,6.1NRT,300.82,6.77,D
-17.59647,122.59148,388.73,1.18,1.08,2026-04-29,0731,A,100,6.1NRT,309.55,233.31,D
-17.59822,122.58073,334.48,1.17,1.08,2026-04-29,0731,A,86,6.1NRT,300.94,34.29,D
-17.60694,122.52718,325.13,1.17,1.08,2026-04-29,0731,A,42,6.1NRT,300.7,16.5,D
-17.60867,122.51653,352.96,1.17,1.07,2026-04-29,0731,A,96,6.1NRT,300.49,74.19,D
-17.61039,122.50588,326.92,1.16,1.07,2026-04-29,0731,A,48,6.1NRT,298,20.05,D
-17.62581,122.41077,330.8,1.15,1.07,2026-04-29,0731,A,49,6.1NRT,299.86,26.32,D
